LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID49259246,49259246,0,170.73875427246094,644.8081782459016,111.6591519564157,222.36724149337255,0.0,0,7.5,1,,637.461258450338,587.0,412.0,1320.0,1225838.0,151.97072713591848,28719.621424856996,27927.0,15605.0,60391.0,5.5227832E7,6886.2983067547675,0.07150758202269453,0.5598616173876806,0.010476435172885138,0.08647891149553608
ID49648436,49648436,0,150.1919403076172,668.6518454843246,124.12822862952875,229.2100502399718,8.0,8,7.5,1,,629.7165886635465,590.0,420.0,1341.0,1210945.0,133.90800991760923,29705.202288091525,29297.0,16664.0,53717.0,5.7123104E7,5565.1750636646775,0.06394677376634668,0.5652848033314245,0.005078746374455249,0.05394362347272532
ID49551409,49551409,0,193.05563354492188,650.9856291053349,125.21196448617181,236.81845680444917,11.0,11,7.5,1,,662.5917836713469,588.0,427.0,1624.0,1274164.0,201.66093950348107,29094.780551222048,29185.0,13704.0,60707.0,5.5949263E7,6046.692652518664,0.08713378911224877,0.5266933823863938,-0.006916111499061384,-0.06701981693624313
ID49762866,49762866,0,233.24105834960938,636.8298849247159,140.17098085109723,261.81075878470347,18.0,18,7.5,1,,707.4201768070723,595.0,426.0,2177.0,1360369.0,285.46122791299007,28858.810192407695,29034.0,11332.0,60721.0,5.5495492E7,7842.192518568614,0.11687146354700668,0.5186395078179138,-0.01015544009315295,-0.07550968626960779
ID49888060,49888060,0,145.3070526123047,635.5180156279962,137.3851343473106,279.8959031949612,25.0,25,7.5,1,,603.6713468538742,580.0,425.0,1379.0,1160860.0,106.48870881313513,29793.52054082163,28852.0,16248.0,57671.0,5.729294E7,7232.535497611727,0.04133131337817996,0.45000493348913145,8.706357514837369E-4,0.007166709410127383
ID49142251,49142251,0,203.51129150390625,645.6035247304203,111.31737875263428,228.31648041974358,1.0,1,7.5,1,,657.507540301612,591.0,420.0,1593.0,1264387.0,184.43623445220922,28742.188767550702,27991.0,13260.0,60543.0,5.5271229E7,6653.556858253578,0.0843331985209058,0.5545239448659055,0.00683315568720804,0.05863538318146363
ID49015970,49015970,0,153.9092559814453,658.9527008633322,113.90230173436957,235.66757021314407,3.0,3,7.5,1,,637.6775871034841,596.0,397.0,1453.0,1226254.0,142.06903926174618,29392.16744669787,29150.0,15805.0,48746.0,5.6521138E7,4731.410811750942,0.06916385842919434,0.5807198195595257,0.0045398963943232,0.056149992529734793
