LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID2739752,2739752,0,158.80982971191406,635.8102202552196,223.23502790495846,175.56345232637304,0.0,0,7.5,1,,24192.212168486738,23967.0,10151.0,44990.0,4.6521624E7,5062.4057785934065,610.3057722308893,566.0,382.0,1238.0,1173618.0,132.55528013763313,0.006412870808959764,0.06090107150309014,0.07939156881469776,0.6772917783625594
ID2662253,2662253,0,130.7064971923828,693.7429294539288,258.06218321463285,179.01963942833692,18.0,18,7.5,1,,26185.514300572024,25715.0,10260.0,49154.0,5.0354744E7,5330.794723115709,593.5938637545502,561.0,389.0,1143.0,1141481.0,110.49990419946855,0.06859339997870417,0.6306218108584045,0.1277711372959211,1.2172205668026732
ID3553169,3553169,0,130.99757385253906,684.762187602407,252.44467673057792,178.18621722363514,12.0,12,7.5,1,,26420.88299531981,25875.0,11816.0,60556.0,5.0807358E7,6474.360375346861,601.0884035361414,558.0,391.0,1285.0,1155893.0,134.42394337020502,0.013983028343377139,0.11255142709690563,0.07099511332946438,0.5928334239887892
ID3023108,3023108,0,177.59967041015625,641.5596169944808,252.0419925194183,173.3226576914584,4.0,4,7.5,1,,25321.990119604783,24940.0,12936.0,44091.0,4.8694187E7,3736.6994132663713,608.9297971918877,561.0,419.0,1384.0,1170972.0,139.08393157433855,8.307154291164292E-4,0.011249450738914953,0.07775719536440408,0.6317422455581563
ID2621258,2621258,0,132.14364624023438,699.7264021887826,258.5499316005472,180.0,16.0,16,7.5,1,,20729.13936557462,24164.0,0.0,46178.0,3.9862135E7,10742.711583671675,466.09828393135723,524.0,0.0,999.0,896307.0,238.2677736466937,0.11662403689661867,0.4030681191619873,0.1682125022517402,0.5633504093982489
ID3246719,3246719,0,165.28182983398438,638.6519564100802,229.85982136368898,174.78421714600455,1.0,1,7.5,1,,24028.020800832033,23903.0,9244.0,44415.0,4.6205884E7,4549.191283812529,602.9604784191367,565.0,401.0,1191.0,1159493.0,121.64375623939388,-0.00999276963486061,-0.10662555525404867,0.07318610637253291,0.6760559217062714
ID2939932,2939932,0,108.44874572753906,694.6247228832533,256.74992088935096,179.0608383069349,13.0,13,7.5,1,,25564.007800312014,25310.0,9551.0,52524.0,4.9159587E7,5531.56331078561,582.3556942277692,559.0,393.0,1059.0,1119870.0,95.51168052181939,0.08558935981311389,0.7287276523279751,0.14843085499727635,1.576090576422653
