LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID3830842,3830842,0,213.13583374023438,170.5038069792114,655.9003215855333,130.38004564497632,0.0,0,7.5,1,,25781.394695787832,25607.0,8914.0,60649.0,4.9577622E7,7019.761509708662,625.0514820592824,561.0,393.0,1527.0,1201974.0,168.92560336138317,0.012518968360108056,0.09081956545331629,0.0785340839512072,0.5388583465895692
ID4392003,4392003,0,196.70677185058594,172.4483317821417,655.7743878981556,134.16564963152115,2.0,2,7.5,1,,24832.830473218928,24826.0,6044.0,61017.0,4.7753533E7,7932.4769175995,660.7462298491939,567.0,409.0,1754.0,1270615.0,226.2762510974152,-0.016046881540279875,-0.1021089105466517,0.10959353112541904,0.5768285116404055
ID4444803,4444803,0,284.037109375,164.63240699158123,633.3881179308538,111.19415488569217,16.0,16,7.5,1,,23994.449297971918,22516.0,7420.0,61130.0,4.6141326E7,10328.817638755936,657.1575663026521,577.0,379.0,1642.0,1263714.0,201.09837992027934,-0.0342132052631902,-0.16458970721298477,0.11529319731126782,0.6756247745056517
ID4528007,4528007,0,236.06297302246094,169.42544481460828,638.9892555736528,142.24539464422242,29.0,29,7.5,1,,27001.835673426936,26985.0,8685.0,51799.0,5.192453E7,5528.212926837208,631.6443057722308,571.0,399.0,1458.0,1214652.0,171.01495194982135,0.006940593781058013,0.06733351723308303,0.08984120551390545,0.6089488926943804
ID4256260,4256260,0,242.8168487548828,163.4369840175991,633.7200988422161,109.65303240899584,17.0,17,7.5,1,,26432.314612584505,25408.0,7193.0,61205.0,5.0829341E7,9523.807521134324,649.67498699948,576.0,400.0,1612.0,1249325.0,195.6271883174418,0.0152879931713677,0.08358258733325756,0.10942687406149525,0.6551220852423288
ID4761869,4761869,0,264.2923889160156,162.10576908032994,629.8531554261265,128.50464772647928,24.0,24,7.5,1,,26311.214248569944,25928.0,7158.0,61435.0,5.0596465E7,8010.429216329681,660.6526261050442,566.0,408.0,1792.0,1270435.0,231.22459806963712,-0.0026246944549253503,-0.017287621369055865,0.11823055297712413,0.6041815998037321
ID4684431,4684431,0,184.6840362548828,176.28925624385164,651.508095111572,128.00430606951832,4.0,4,7.5,1,,26974.508580343212,26622.0,8398.0,56356.0,5.187198E7,6878.263787148814,658.8840353614145,612.0,397.0,1242.0,1267034.0,155.9582095694052,0.0144575085125034,0.11178005154479961,0.10488293469801636,0.8020829870291785
