LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID16003828,16003828,0,172.83616638183594,392.216349195073,660.9982663155989,61.18292691461653,0.0,0,7.5,1,,617.3452938117525,550.0,414.0,1475.0,1187155.0,168.66467469374498,16748.229329173166,16558.0,6898.0,50669.0,3.2206845E7,5302.351124882535,0.08628143121095283,0.581445466932093,6.956402248673915E-4,0.004391502053229844
ID16040821,16040821,0,223.6600799560547,401.67855972704444,630.1548567716035,76.71495482635866,18.0,18,7.5,1,,634.4846593863755,564.0,402.0,1517.0,1220114.0,179.91420417064882,17656.615184607384,17251.0,7477.0,36256.0,3.3953671E7,3981.7740109549986,0.10043719283607759,0.6437466399910925,0.022894290540577265,0.1984985210775066
ID16233652,16233652,0,234.90499877929688,411.84750382415126,628.2712787573481,90.6280152242473,22.0,22,7.5,1,,639.4165366614665,564.0,420.0,1483.0,1229598.0,181.81151598141992,17190.23712948518,16779.0,8364.0,32090.0,3.3056826E7,3776.2130980725397,0.10431169937415208,0.6644064179072867,0.014521077346186857,0.13031461743920872
ID16381181,16381181,0,162.6697998046875,392.8284464089205,659.9256193999636,62.26397731338642,1.0,1,7.5,1,,609.476859074363,561.0,373.0,1324.0,1172024.0,137.09584386824537,16966.73582943318,16688.0,8138.0,46023.0,3.2627033E7,3939.8456498895835,0.08133996388594775,0.6688129116505189,0.008889946657923753,0.07589347634066672
ID15749429,15749429,0,185.57708740234375,402.5600655362216,655.8879114506558,75.6554779619698,4.0,4,7.5,1,,614.0655226209049,550.0,404.0,1443.0,1180848.0,163.9737703704004,17080.267290691627,16614.0,7326.0,57383.0,3.2845354E7,5024.128998115471,0.08530408968287377,0.5886928216788639,0.0051928551341616225,0.03512535246769285
ID15934774,15934774,0,227.6341552734375,406.89416189818706,632.1451071244492,80.46589667136327,19.0,19,7.5,1,,633.182527301092,560.0,410.0,1528.0,1217610.0,181.95241418154316,17507.36141445658,17306.0,8095.0,31967.0,3.3666656E7,3441.93344724499,0.10047868421633137,0.6354675814068912,0.017054114585513844,0.17058205412031652
ID16078579,16078579,0,212.29531860351562,396.95364317647545,639.6096150122405,78.66059356050268,13.0,13,7.5,1,,624.6905876235049,556.0,353.0,1420.0,1201280.0,175.08926948586162,17147.48153926157,16707.0,8743.0,42483.0,3.2974607E7,3926.9849586946566,0.09233574319301882,0.6031830536640124,0.0022815905374664585,0.019880122461584018
