LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID29328319,29328319,0,135.63436889648438,94.93842706734821,501.5752931585559,203.15921192239435,0.0,0,7.5,1,,586.219968798752,560.0,410.0,1067.0,1127301.0,101.47539583071392,34925.750910036404,34658.0,17739.0,60389.0,6.7162219E7,7149.662525224706,0.054378009303888857,0.5958772637556192,5.824050410931321E-4,0.005686728165318515
ID29627526,29627526,0,133.6154022216797,96.20876655586123,500.2398059895961,192.96317457596552,10.0,10,7.5,1,,580.8320332813313,551.0,412.0,1139.0,1116940.0,104.60900579301017,34807.07072282891,34336.0,15644.0,60911.0,6.6933997E7,7512.681234354529,0.05100048676854489,0.5388686089528104,0.0018829061820463304,0.017414628884508055
ID29062520,29062520,0,114.32869720458984,95.76421608969346,502.16959912233136,187.41745745303314,14.0,14,7.5,1,,576.130005200208,551.0,418.0,1082.0,1107898.0,97.9269129518588,34504.27769110764,34144.0,18756.0,60205.0,6.6351726E7,7391.99152216386,0.049079881099541624,0.5504823126361411,0.0041421898720650175,0.03851024340939198
ID28836476,28836476,0,127.17537689208984,94.4307283700117,501.53037917506424,202.47606738662108,1.0,1,7.5,1,,581.3182527301092,557.0,369.0,1095.0,1117875.0,101.17999238056758,35140.41445657826,34724.0,16156.0,61527.0,6.7575017E7,8172.300993346186,0.05150160389371425,0.5628078258306912,0.0014256680921916974,0.012243123553666206
ID29175867,29175867,0,125.35334777832031,95.6223381716428,502.7765447054248,187.01513981775742,15.0,15,7.5,1,,574.739989599584,548.0,408.0,1062.0,1105225.0,97.02656339136138,34437.85543421737,34183.0,15397.0,61055.0,6.6223996E7,7309.417499714004,0.048742863803883076,0.5506210183942988,0.004402929558321518,0.041306375827149494
ID29995151,29995151,0,127.85041809082031,83.1734947234342,499.3009725167125,182.65719537866258,25.0,25,7.5,1,,577.8627145085803,550.0,407.0,1038.0,1111230.0,99.00098212819229,33830.121684867394,33576.0,17145.0,60135.0,6.5055324E7,5919.944667261419,0.05245660580637069,0.5818501544222916,-0.002199864048788703,-0.025198123008297827
ID29137524,29137524,0,129.8654327392578,94.38505454867257,502.9701360303362,186.2320502307066,17.0,17,7.5,1,,574.3213728549142,550.0,405.0,1066.0,1104420.0,96.1249279043034,34199.304212168485,34004.0,17839.0,57465.0,6.5765262E7,6013.141764228549,0.04806742638255659,0.5480378999012872,0.0030388789681359257,0.034462077883423835
