LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID12242106,12242106,0,359.1237487792969,41.55977856440438,489.4508289764341,250.55657900497621,0.0,0,7.5,1,,715.1476859074363,575.0,402.0,4603.0,1375229.0,391.33053409926936,39635.911596463855,39358.0,18950.0,61103.0,7.6219858E7,6561.308760360879,0.11557857881451077,0.3786685016908987,-0.012848005112037559,-0.1572461586223595
ID12737090,12737090,0,466.5416564941406,46.93971729546668,488.07294993057826,248.2143139952667,4.0,4,7.5,1,,825.7217888715548,665.0,424.0,3137.0,1587863.0,433.39484857891193,41215.31565262611,40843.0,21517.0,61459.0,7.9257052E7,6717.687974666087,0.19405032218507073,0.6192581536137788,-0.007718554541158087,-0.09544867521297344
ID12205240,12205240,0,510.1961975097656,47.71764230702881,487.73923972951326,248.33617905708263,5.0,5,7.5,1,,849.8980759230369,689.0,418.0,3869.0,1634354.0,462.17150216174934,41826.41081643266,41106.0,21283.0,61140.0,8.0432188E7,7782.977769878172,0.20843756738788535,0.634374119344424,-0.0018673903350971911,-0.020108592194535323
ID12431423,12431423,0,400.3589782714844,48.89534609980631,487.3747970431738,250.85721668890426,9.0,9,7.5,1,,792.7020280811232,677.0,403.0,2638.0,1524366.0,344.7445179470933,42645.71918876755,42202.0,19602.0,61007.0,8.2007718E7,7055.4078512981205,0.18412920198155364,0.7150990080486176,-0.006146025792511823,-0.07475755934693461
ID12015540,12015540,0,617.9283447265625,50.140994632723434,485.7750695656755,250.30768583949458,27.0,27,7.5,1,,900.9282371294852,718.0,378.0,5507.0,1732485.0,551.1682003399083,41774.501300052005,40848.0,22429.0,61370.0,8.0332366E7,7576.459296722597,0.24579016206316934,0.6449939493384436,0.0032674516005615118,0.035914300790588605
ID12322235,12322235,0,623.41015625,50.36543503399988,485.78562308223263,248.43131253964336,26.0,26,7.5,1,,880.4633385335413,696.0,401.0,5851.0,1693131.0,533.377592980563,41149.02548101924,40108.0,23332.0,61214.0,7.9129576E7,7099.589292240579,0.23422307979444648,0.6265309498531221,-0.0036801892147837606,-0.04281813101664423
ID12055167,12055167,0,432.6242980957031,48.989120640400714,487.32982974717146,250.168293391248,15.0,15,7.5,1,,822.5392615704628,701.0,411.0,2818.0,1581743.0,366.815883937034,43440.90587623505,42690.0,20336.0,61147.0,8.3536862E7,8115.599809017619,0.20442162818249524,0.7611789974093575,-2.671401536108921E-4,-0.002860641599172705
