LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID15919346,15919346,0,19.129735946655273,94.53349773941636,30.826140567200987,0.0,0.0,0,7.5,1,,504.5080603224129,506.0,349.0,650.0,970169.0,43.88254487345465,26705.889235569422,27016.0,21356.0,30713.0,5.1355425E7,1450.9293321353634,0.025596977679388278,0.5738762564418699,0.02133102627499339,0.7688400600658118
ID16176151,16176151,0,20.726381301879883,105.49390327442116,41.10152075626799,0.0,1.0,1,7.5,1,,505.71346853874155,508.0,359.0,632.0,972487.0,44.433333014889755,26583.314612584505,26883.0,21233.0,29522.0,5.1119714E7,1480.868141313056,0.024871884332200285,0.5524140737858932,0.020139900629165243,0.7087944785889603
ID15952371,15952371,1,24.698867797851562,618.3997624199412,185.30853542071617,261.8894922595658,0.0,0,7.5,1,,521.4040561622464,519.0,403.0,728.0,1002660.0,42.82819687587702,27681.61154446178,27518.0,16996.0,43597.0,5.3231739E7,4089.782253847178,0.009783408314691877,0.23590468146504023,0.004832279060180167,0.06509979307195352
ID16070967,16070967,1,22.404863357543945,621.2251028118397,172.47463510104313,276.5726068139637,21.0,21,7.5,1,,524.5340613624545,523.0,399.0,713.0,1008679.0,43.56817064952923,26731.040041601664,26353.0,14922.0,46284.0,5.140379E7,4759.030727807813,0.011952321729693217,0.28439803363213667,-0.004995862145715298,-0.05640438943539017
ID16730300,16730300,1,25.85088539123535,623.327406179032,178.86693777958507,268.1172847137926,19.0,19,7.5,1,,524.6729069162767,523.0,401.0,685.0,1008946.0,42.6787436610316,27218.014040561622,26537.0,13598.0,56522.0,5.2340241E7,6092.877798814843,0.012434374618979971,0.30197019065693115,0.00455321661997576,0.04049573868952636
ID16888642,16888642,1,22.24700355529785,629.7171318976596,188.47296271683027,275.10877199471844,30.0,30,7.5,1,,524.8845553822152,523.0,389.0,715.0,1009353.0,42.097060753534876,26986.71866874675,26947.0,15124.0,44267.0,5.189546E7,4226.549712325589,0.011854387582248311,0.2921481353506406,0.0012207454975404946,0.015570027774586584
ID16144956,16144956,1,31.59205436706543,630.0677522017886,184.50815674418973,264.5187094218814,13.0,13,7.5,1,,522.3510140405616,519.0,390.0,688.0,1004481.0,42.28944947256127,26499.615184607384,26278.0,15463.0,40581.0,5.095876E7,3642.0060615776697,0.011004834152169332,0.26889992186841927,0.007084401346186741,0.10236846387546117
