LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID5981275,5981275,0,173.7311553955078,683.9619348996187,51.2231176386529,292.008921285416,0.0,0,7.5,1,,637.00624024961,564.0,397.0,1701.0,1224963.0,190.01002208782916,16598.52054082163,16005.0,7681.0,44867.0,3.1918955E7,4468.675178641353,0.08950549280444445,0.5508298131220273,0.017786738010366815,0.12982553138393102
ID6019482,6019482,0,159.42401123046875,683.13521582057,53.778507036286534,293.49170683877185,1.0,1,7.5,1,,647.8439937597504,572.0,396.0,1472.0,1245804.0,183.14936103780892,16628.729069162768,16052.0,7754.0,40826.0,3.1977046E7,4279.757777448894,0.09967496067390406,0.6412343238554566,0.01892671212378779,0.1443451153730566
ID6568325,6568325,0,215.49925231933594,686.0286316597748,56.86574350298606,289.24401678992353,2.0,2,7.5,1,,637.2480499219969,572.0,419.0,1506.0,1225428.0,171.19998936348634,16725.45553822153,16264.0,8766.0,32125.0,3.2163051E7,3625.4687766755897,0.09274960607769435,0.6318677539366345,0.013474329627950752,0.1226699522277052
ID5615716,5615716,0,173.6187744140625,683.7497042098887,57.35012817592881,291.0610563975557,5.0,5,7.5,1,,632.2740509620385,579.0,402.0,1417.0,1215863.0,156.77663043231357,16644.679667186687,16252.0,8827.0,31905.0,3.2007719E7,3641.898523675638,0.08687957032563381,0.644748390791291,0.006496433739867611,0.05899841837641226
ID5941531,5941531,0,160.0767059326172,691.5461148841557,64.82642758162244,292.7592434309658,9.0,9,7.5,1,,650.6734269370775,579.0,407.0,1607.0,1251245.0,184.724897280791,16921.479979199168,16314.0,6660.0,40887.0,3.2540006E7,4251.027690155144,0.12262373728102291,0.7694988233553275,0.03701729244536562,0.2841797041857066
ID6609015,6609015,0,186.88560485839844,683.9177829114168,58.32896691359346,292.12860282188313,6.0,6,7.5,1,,643.3759750390016,567.0,387.0,1590.0,1237212.0,196.41778824497075,16716.98751950078,15991.0,7985.0,46687.0,3.2146767E7,5416.020355962681,0.09366973184900051,0.5610829902162442,0.009430208121293528,0.0576703658152948
ID6413990,6413990,0,221.42071533203125,684.6377797535566,61.39681045442695,290.5497532517884,7.0,7,7.5,1,,633.6547061882475,569.0,389.0,1801.0,1218518.0,175.02779134894425,16646.555382215287,16452.0,9144.0,27932.0,3.2011326E7,2900.285002218854,0.09254359784581467,0.6133145264094547,0.005509390241670294,0.06289716976290402
