LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID7911035,7911035,0,340.4416809082031,65.07740786409097,479.5177421564598,300.0,0.0,0,7.5,1,,659.7457098283932,576.0,361.0,1542.0,1268691.0,212.75252566283137,12885.208528341134,13128.0,6327.0,19098.0,2.4778256E7,2356.273793756726,0.1532996531438746,0.8243864725920131,-0.06617173924907807,-0.774999158017814
ID8566023,8566023,0,373.4771423339844,83.57309220441157,507.60378133990963,300.0,4.0,4,7.5,1,,693.1378055122204,572.0,368.0,1975.0,1332904.0,279.24890571522843,16662.385335413415,16786.0,7096.0,25953.0,3.2041767E7,2848.563861232991,0.17404244937408353,0.7359181085472859,0.029346667615632212,0.33353263883392636
ID8365046,8365046,0,356.1583251953125,46.11247853088838,529.9504435109226,231.96644348444494,24.0,24,7.5,1,,683.560582423297,562.0,402.0,2068.0,1314487.0,281.2444414454967,17148.607904316174,17028.0,9285.0,28603.0,3.2976773E7,2934.80157653487,0.13726642853825735,0.5867122743642876,0.014351999082300353,0.1653498597758282
ID7942707,7942707,0,309.6730041503906,72.57850230629688,520.9388201653195,260.13250652048924,20.0,20,7.5,1,,682.8751950078004,580.0,408.0,1801.0,1313169.0,245.1387744826178,16545.78159126365,16518.0,7783.0,28574.0,3.1817538E7,3156.8916196744267,0.13283314682075145,0.6532807118047256,-0.007873739624182618,-0.0831901130886136
ID8183415,8183415,0,216.01026916503906,66.88866103235652,520.0511616104374,297.66802569463476,7.0,7,7.5,1,,709.8679147165886,585.0,395.0,1885.0,1365076.0,274.9285825818538,15194.06968278731,15028.0,7159.0,23573.0,2.9218196E7,3284.565686279253,0.14709178558257668,0.6621828060178248,-0.021195005982830323,-0.2003380881558438
ID7979314,7979314,0,203.75360107421875,57.51814013925022,525.5089799038622,249.43391359555972,22.0,22,7.5,1,,643.5122204888196,578.0,392.0,1606.0,1237474.0,179.6359807181846,17418.264690587625,17234.0,10208.0,27501.0,3.3495323E7,2905.4841041441255,0.10619501393587047,0.6878058965071263,0.017094464571577112,0.20151648976517555
ID8014890,8014890,0,348.4188537597656,55.49264213241026,523.4782728259753,231.16829851393004,25.0,25,7.5,1,,690.2672906916276,583.0,405.0,1860.0,1327384.0,258.39570342536894,16647.245969838794,16118.0,7250.0,37623.0,3.2012654E7,3970.9086102261385,0.13972778245156983,0.6550035195327686,-4.868711624179707E-4,-0.004084209855461628
