LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID9986203,9986203,0,25.065101623535156,601.3526143144106,312.4971341686938,59.94940112232587,0.0,0,7.5,1,,523.4253770150806,522.0,406.0,724.0,1006547.0,41.331620234613915,27117.633905356215,27302.0,22146.0,30777.0,5.214721E7,1436.1332185309413,0.006961502031895472,0.17510253241537213,-0.0058803531466554565,-0.22338387121150674
ID10265092,10265092,0,24.844696044921875,601.121667789812,313.36929002468713,58.223999636270776,1.0,1,7.5,1,,521.6640665626625,520.0,391.0,705.0,1003160.0,40.6138703605124,27077.928757150286,27300.0,21905.0,30888.0,5.2070857E7,1474.1969342870223,0.006796977802567292,0.17342850819759112,-0.006175867291096331,-0.22828551194162264
ID9992348,9992348,1,56.201812744140625,508.85069201986784,537.2098798063088,105.30080197941021,0.0,0,7.5,1,,540.2423296931877,533.0,400.0,810.0,1038886.0,56.927866959945405,27538.23712948518,27402.0,16303.0,43988.0,5.295603E7,4169.300872544545,0.02365583463900311,0.4386094689602559,0.0012736462363306027,0.01680346808119953
ID10537252,10537252,1,48.058433532714844,560.5687288854456,588.0087964012215,126.37142933990515,27.0,27,7.5,1,,534.1778471138846,528.0,397.0,798.0,1027224.0,53.55213344982251,26489.57618304732,26555.0,13604.0,46083.0,5.0939455E7,5284.905880353814,0.020842486531126598,0.4073145129828275,-0.010597697919058983,-0.10737578893804825
ID10339348,10339348,1,61.40573501586914,530.4819295676657,554.2390924792859,119.31376666018473,15.0,15,7.5,1,,544.768070722829,535.0,398.0,855.0,1047589.0,60.75901529327235,26481.601664066562,26440.0,13666.0,44043.0,5.092412E7,4719.760870615507,0.028860753608452087,0.5030162094674088,-0.0037551462109104597,-0.04229753021028912
ID10268502,10268502,1,60.74635314941406,525.6513295733297,547.3520162623637,102.89848215167174,8.0,8,7.5,1,,541.4799791991679,535.0,403.0,822.0,1041266.0,55.28692530684906,26599.10504420177,26426.0,15725.0,46136.0,5.1150079E7,4311.374586313201,0.026130752960292686,0.49881462903833457,-0.0030916332938942877,-0.03826608197202251
ID10817646,10817646,1,56.252933502197266,559.1074149327486,576.4051827762487,139.72042999134106,25.0,25,7.5,1,,544.8569942797712,531.0,382.0,892.0,1047760.0,69.16120634258156,26733.80551222049,26447.0,13107.0,57435.0,5.1409108E7,5677.8717934304805,0.028983739550662847,0.4438087625074686,-0.0014905256714764841,-0.014056994286409451
