LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID6189272,6189272,0,333.98583984375,418.91501450229674,578.5025018563417,56.61990434853858,15.0,15,7.5,1,,680.2158086323453,583.0,396.0,1958.0,1308055.0,238.42353975165605,5464.532501300052,5385.0,2964.0,9472.0,1.0508296E7,830.5618143962115,0.12576363189516124,0.6374343183428344,5.831675495109752E-4,0.007669220168141284
ID6188052,6188052,0,355.21697998046875,449.14723268793847,551.7981149099408,79.35983793013735,28.0,28,7.5,1,,707.4867394695788,578.0,394.0,2129.0,1360497.0,300.50204818520774,5406.158086323453,5362.0,2128.0,13394.0,1.0396042E7,1153.9618941019742,0.14444258093678997,0.5942950257813245,-0.005530447259464968,-0.052106995569857484
ID6190098,6190098,0,379.9477233886719,392.09775076401104,585.217241833831,71.77899469715527,11.0,11,7.5,1,,700.4373374934997,576.0,392.0,2575.0,1346941.0,310.4174568257535,5445.314092563703,5451.0,2190.0,11633.0,1.0471339E7,1013.7124588172616,0.1390733489671099,0.5509920970596328,-0.00413310510312329,-0.04458751831805909
ID6198227,6198227,0,355.73809814453125,447.1254264279015,545.9149469465091,48.57498763478634,23.0,23,7.5,1,,692.4414976599064,567.0,393.0,2336.0,1331565.0,305.3658372715812,5404.796151846074,5350.0,2577.0,13606.0,1.0393423E7,1293.0081363357087,0.13472371844403708,0.5384514640686802,-0.005958978910463277,-0.050115907414474435
ID6188435,6188435,0,308.8537902832031,380.9026192181725,603.3188821989769,60.85715621381317,5.0,5,7.5,1,,671.5782631305252,569.0,422.0,2110.0,1291445.0,250.0606804311909,5515.930837233489,5399.0,2588.0,11186.0,1.0607135E7,1149.4847454044168,0.12044593683931007,0.5774075602029082,0.0048783443784864025,0.04659127161205552
ID6194384,6194384,0,311.6191101074219,380.7344193404306,592.9920207740677,66.31520005166135,8.0,8,7.5,1,,673.7821112844514,584.0,416.0,1765.0,1295683.0,219.8856382645284,5539.934477379095,5437.0,2539.0,10188.0,1.0653294E7,1069.1704058693163,0.12001431106371573,0.6566925237974895,0.005263819118369481,0.05426359964448066
ID6195280,6195280,0,327.5254211425781,378.6702962366266,602.4378598902555,57.739335218095604,1.0,1,7.5,1,,681.7529901196048,573.0,410.0,1911.0,1311011.0,257.250967310643,5419.134165366615,5323.0,2981.0,11116.0,1.0420995E7,1053.2195532554908,0.12698505376917849,0.5972201900742583,0.006923405026578085,0.07075616547814556
