LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID1934367,1934367,0,93.60482788085938,455.511509123096,212.21676087285238,189.33233415304457,0.0,0,7.5,1,,554.3567342693708,538.0,390.0,995.0,1066028.0,80.73488969648402,27306.290171606863,27000.0,17390.0,45847.0,5.2509996E7,4387.964549617681,0.03558076799274572,0.4718341910788897,0.0024760510699079513,0.03074080090273392
ID1242513,1242513,0,79.07779693603516,462.3887026720915,196.10103711042603,186.9416382978939,10.0,10,7.5,1,,554.2334893395736,541.0,404.0,930.0,1065791.0,69.02890466412828,27280.046281851275,27013.0,17873.0,43257.0,5.2459529E7,3918.027146611182,0.03425814985244311,0.5318960079043246,0.002351912830449667,0.03267447780658666
ID1621726,1621726,0,95.50308227539062,458.67904014558684,202.16381027830909,182.99358168789405,17.0,17,7.5,1,,551.2880915236609,536.0,400.0,1008.0,1060127.0,76.81836082934697,26937.007800312014,26624.0,16851.0,47926.0,5.1799866E7,4710.888101618899,0.03396942829296709,0.47154604955999324,-9.634936713211975E-4,-0.01102920139923263
ID1394450,1394450,0,74.53788757324219,464.46050030672495,189.5711210114022,183.38688423746538,9.0,9,7.5,1,,554.3712948517941,535.0,398.0,990.0,1066056.0,79.93413943347186,27336.70566822673,27089.0,17343.0,44470.0,5.2568485E7,4409.379619779389,0.03354577669791763,0.45020111007823865,0.0035943594075464463,0.044408077394937365
ID1695966,1695966,0,76.5283432006836,455.6016391696494,201.0402358865069,178.05188070032722,15.0,15,7.5,1,,554.739989599584,540.0,414.0,931.0,1066765.0,71.86642133503358,27300.166926677066,26461.0,17441.0,52043.0,5.2498221E7,5260.296141379666,0.034434064761926585,0.5139003679219408,0.005827919834040967,0.06014160116568426
ID2049623,2049623,0,92.46383666992188,451.84314353578606,198.76441951443798,181.3706221617793,27.0,27,7.5,1,,558.501820072803,538.0,395.0,1011.0,1073999.0,79.28957040388966,27362.841913676548,27011.0,15998.0,43553.0,5.2618745E7,4370.539392410832,0.03895010439610928,0.5281441316244758,0.00335443289345524,0.041862088586606276
ID1893525,1893525,0,103.71186065673828,457.39933609665763,206.11226701777852,189.93290400774333,1.0,1,7.5,1,,561.0234009360374,540.0,419.0,1056.0,1078848.0,88.84324825874134,27431.222048881955,27162.0,14814.0,47431.0,5.275024E7,4345.411011945754,0.04126843740397351,0.5005435438597204,0.003976624045094579,0.05000750923642235
