LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID563466,563466,0,21.534448623657227,174.88372842036318,185.9568054258364,115.27842226366957,0.0,0,7.5,1,,522.2090483619345,519.0,382.0,973.0,1004208.0,48.78426228722426,29116.48205928237,29129.0,26344.0,32101.0,5.5990995E7,843.9304673864202,0.005454173858700357,0.1161345235321726,4.3434427279821444E-4,0.02995764966761853
ID872179,872179,0,23.10978889465332,174.69451353808265,186.3727965646248,117.30713906394627,1.0,1,7.5,1,,521.9157566302653,519.0,380.0,1126.0,1003644.0,49.38895275043451,28691.588663546543,28689.0,24715.0,31732.0,5.5173925E7,851.9859109896734,0.004566454456050467,0.09607293213500653,6.028997573366634E-4,0.040582194733970844
ID429511,429511,1,44.11126708984375,493.6637097584867,631.2775759862953,261.5574736010499,26.0,26,7.5,1,,533.275611024441,526.0,383.0,846.0,1025489.0,53.068202274936446,26847.905356214247,26579.0,16861.0,42121.0,5.1628522E7,3596.5677852516374,0.021191806638631804,0.4170690884655417,3.9431138334801403E-4,0.005884644820561301
ID891471,891471,1,48.71449661254883,474.5379210458296,631.1809757863995,275.9017226640053,1.0,1,7.5,1,,536.6635465418617,529.0,399.0,804.0,1032004.0,53.33231432836428,28175.553822152888,27918.0,18374.0,42331.0,5.418159E7,4089.6340800910743,0.02149726781758388,0.42353345360132816,0.0010055938072905043,0.013842167223656793
ID584972,584972,1,43.41682052612305,473.98686511152687,629.1789413105005,274.64054420537747,0.0,0,7.5,1,,536.260010400416,529.0,387.0,820.0,1031228.0,53.5382520276558,28421.67498699948,28308.0,18262.0,40634.0,5.4654881E7,3922.0089462861547,0.02085604708661818,0.4092688706942432,-0.002208036791520984,-0.03207283784193137
ID44356,44356,1,37.82072448730469,486.0047699812646,624.9448640921834,252.73326941836584,28.0,28,7.5,1,,533.2100884035361,526.0,387.0,766.0,1025363.0,51.991830405058344,27105.586583463337,26763.0,16720.0,40940.0,5.2124043E7,3934.382164694174,0.021027112626751075,0.4224113824808922,0.006483002369765475,0.08875278680875699
ID506946,506946,1,40.30458068847656,476.55082916154396,616.9228956113313,276.9188194425153,13.0,13,7.5,1,,537.8133125325013,529.0,403.0,858.0,1034215.0,58.05054482092147,26895.404576183046,26649.0,14447.0,46826.0,5.1719863E7,4900.35665424818,0.022864841939008996,0.4141953281443373,-0.006694555140173899,-0.07398084619328987
