LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID3044398,3044398,0,95.52629852294922,280.50451713218735,92.4831112795779,291.7717850248336,0.0,0,7.5,1,,573.8647945917837,551.0,404.0,993.0,1103542.0,88.93319303505253,10983.652106084244,10848.0,7043.0,17830.0,2.1121563E7,1552.8471950468645,0.04668883325095544,0.5756667198956082,-0.015684686653988995,-0.225418547821227
ID3005933,3005933,0,130.5906219482422,331.56841204654035,88.07136648996664,290.9666112606751,600.0,10,7.5,1,,592.3541341653666,561.0,381.0,1146.0,1139097.0,107.43327390841841,12796.751430057202,12701.0,7727.0,20687.0,2.4608153E7,1982.4572937472103,0.057429857010995226,0.5989061533175928,0.005336070683934774,0.06852297310958236
ID2965415,2965415,0,148.388916015625,362.93412492215566,92.15933243893245,286.0856559830196,1080.0,18,7.5,1,,595.2896515860634,562.0,406.0,1243.0,1144742.0,115.27974766036822,12670.460738429538,12440.0,6123.0,23587.0,2.4365296E7,2542.3276240617597,0.059974739000278283,0.5843568814046765,-0.006203657924338825,-0.062221623022927275
ID2892262,2892262,0,127.7621078491211,369.4381406376236,92.28183465259163,289.9856600562885,1260.0,21,7.5,1,,595.4940197607905,564.0,386.0,1190.0,1145135.0,115.42662277471113,12443.676027041081,12383.0,6391.0,22132.0,2.3929189E7,2205.0643586499145,0.057307715937558776,0.5592591638766798,-0.01616601191828291,-0.18545497769278374
ID3466232,3466232,0,143.90383911132812,368.60857826657536,91.9826905595287,287.3996702409054,1320.0,22,7.5,1,,589.8408736349454,558.0,394.0,1160.0,1134264.0,107.43288519681929,12406.817992719709,12414.0,6290.0,19734.0,2.3858311E7,1895.5309970614392,0.055173837236620886,0.5741651061697508,-0.019184823807818684,-0.2560531683596973
ID2734756,2734756,0,137.6537628173828,357.85376362742636,94.32029649123739,288.9632391041299,900.0,15,7.5,1,,586.0832033281331,554.0,391.0,1131.0,1127038.0,112.04265736513943,12817.28757150286,12566.0,6175.0,25524.0,2.4647644E7,2452.846678300378,0.056863936907383075,0.5628902361538587,9.593207056212943E-4,0.010016202863130387
ID3320033,3320033,0,132.86196899414062,349.1965205235303,92.85431907304431,285.71427321514307,840.0,14,7.5,1,,583.6614664586583,554.0,403.0,1149.0,1122381.0,100.14429395731139,12785.902756110245,12702.0,8400.0,19827.0,2.4587291E7,1737.7430161639345,0.05386516706684137,0.5957825372131926,-7.105525441069616E-4,-0.010463590585172712
