LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID312836,312836,0,54.20182418823242,184.1741232189899,349.9255597767468,83.24456249316046,0.0,0,7.5,1,,533.9121164846594,524.0,393.0,939.0,1026713.0,62.03093345542747,25500.33749349974,25540.0,21617.0,28978.0,4.9037149E7,1067.7061698441023,0.018233021179748368,0.30824987932411,-7.558263996491284E-4,-0.036130552598674315
ID613770,613770,0,59.70204544067383,184.07493154852622,349.8021871520087,82.16713761050552,9.0,9,7.5,1,,539.1586063442538,529.0,370.0,1256.0,1036802.0,68.95178692702058,25634.77535101404,25618.0,22257.0,28712.0,4.9295673E7,809.5387443741597,0.02278340743907153,0.34836620297677084,5.561953235198033E-4,0.035205273314650475
ID654157,654157,0,57.057857513427734,184.18579735295344,350.02322161781825,82.37235155709962,5.0,5,7.5,1,,539.0551222048882,528.0,408.0,1348.0,1036603.0,68.74590199515244,25685.015600624025,25686.0,22875.0,28692.0,4.9392285E7,836.6556347514082,0.022693009504498284,0.3479871168692494,2.775643504335533E-4,0.01703751483873772
ID464195,464195,0,67.9094009399414,183.94344080677038,349.5297159449056,81.65862918957204,17.0,17,7.5,1,,542.2787311492459,530.0,399.0,1113.0,1042802.0,70.53036998757922,25692.796671866876,25685.0,22431.0,28465.0,4.9407248E7,827.5498241784368,0.023695623557554432,0.35593746245425956,2.974082637061044E-4,0.018461675489542247
ID86663,86663,0,44.244239807128906,184.50355997491258,350.1199318196998,83.1386415610401,26.0,26,7.5,1,,533.0806032241289,527.0,364.0,899.0,1025114.0,53.65975838927678,25709.32657306292,25823.0,21186.0,29037.0,4.9439035E7,1156.690669247714,0.016159016848068995,0.31595659279101707,0.005641905307808592,0.2493939391787594
ID197252,197252,0,57.297760009765625,184.54809412867397,349.87768927186306,81.57654729436486,23.0,23,7.5,1,,538.9511180447217,529.0,411.0,990.0,1036403.0,63.0258333846318,25972.31877275091,25948.0,23013.0,28811.0,4.9944769E7,854.4201725225581,0.022590682198053935,0.3778229118205285,0.0022359061775718944,0.1356290891078638
ID277070,277070,0,51.76710891723633,184.48306912935797,349.9890175557215,81.9850969238561,25.0,25,7.5,1,,536.4752990119605,528.0,419.0,993.0,1031642.0,58.898471598686896,25994.659386375453,26107.0,20745.0,29390.0,4.998773E7,1163.6233763850569,0.019410253645835932,0.3468629505892799,0.012035993350988088,0.5313585462260675
