LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID17655565,17655565,0,364.8894958496094,0.0,70.55761063159338,75.0,1.0,1,7.5,1,,534.0540821632866,520.0,0.0,1667.0,1026986.0,328.11479645734215,9809.710868434737,10453.0,0.0,28370.0,1.8864074E7,5611.812230049146,0.25071599459678734,0.6525484409010002,0.09425604602139097,0.30114338944989266
ID18002147,18002147,0,273.098388671875,0.0,72.61268666940677,78.0,4.0,4,7.5,1,,508.1575663026521,509.0,0.0,1684.0,977187.0,314.71104899366696,10149.873634945397,11248.0,0.0,25370.0,1.9518207E7,5599.3894111293785,0.23192471655284952,0.6079659649563521,0.0754338578959752,0.25429192731121586
ID18231778,18231778,0,144.69302368164062,0.0,69.87258528565557,78.0,6.0,6,7.5,1,,449.8439937597504,485.0,0.0,1466.0,865050.0,259.5061859781781,9041.303172126885,9983.0,0.0,27116.0,1.7386426E7,5224.7330884059165,0.17740517496221442,0.5223776062815869,0.06387032413794624,0.20778172354146573
ID18395933,18395933,0,194.51187133789062,0.0,70.55761063159338,78.0,5.0,5,7.5,1,,469.120644825793,492.0,0.0,1647.0,902119.0,276.58715201342477,10477.422256890275,11100.0,0.0,31096.0,2.0148083E7,6427.471007163949,0.19517959174841346,0.5539668480421522,0.11416425799181096,0.334060596581976
ID17768842,17768842,0,294.30633544921875,0.0,71.24263597753117,78.0,3.0,3,7.5,1,,515.0145605824233,507.0,0.0,1761.0,990373.0,315.03147654397617,9723.034321372856,10787.0,0.0,26886.0,1.8697395E7,5255.951235611024,0.23730988030952543,0.6270943587818979,0.07121231806985098,0.2459574898263122
ID17807333,17807333,0,304.14404296875,0.0,69.87258528565557,75.0,0.0,0,7.5,1,,496.95787831513263,504.0,0.0,1593.0,955650.0,294.33666014405554,9711.452938117525,10385.0,0.0,26907.0,1.8675124E7,5468.186486090749,0.21690913925729913,0.6019007939281459,0.09639286951230842,0.3122839002786603
ID18193706,18193706,0,280.6969909667969,0.0,73.29771201534457,78.0,2.0,2,7.5,1,,502.44253770150806,505.0,0.0,1957.0,966197.0,306.77822866347964,10219.185647425897,11625.0,0.0,23899.0,1.9651494E7,5378.239369367661,0.225542848336989,0.6028266192602406,0.1179972812420491,0.4010859145140232
