LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID24344947,24344947,0,564.10009765625,289.4302969051468,105.72869126144813,122.08141190489897,1.0,1,7.5,1,,818.8933957358295,634.0,383.0,2937.0,1574732.0,428.1351955323827,13160.989079563182,13282.0,2936.0,27915.0,2.5308582E7,3895.5568672953927,0.18835510404540165,0.6063279528356883,-0.026897437852746946,-0.18676748582936178
ID24380148,24380148,0,576.0238037109375,288.5074127639024,105.62888241862754,121.96387616225331,3.0,3,7.5,1,,833.4784191367655,633.0,364.0,2799.0,1602779.0,449.5663315915963,13257.874154966199,13353.0,4775.0,27307.0,2.5494892E7,3484.1281980564277,0.19573827956952541,0.6069741701356166,-0.022909091486908013,-0.17843607259624278
ID25221120,25221120,0,618.8236083984375,284.5532820065427,106.38041155724746,120.66491142838345,8.0,8,7.5,1,,834.2537701508061,627.0,391.0,2868.0,1604270.0,463.0478453197224,13652.36817472699,12835.0,5591.0,34674.0,2.6253504E7,4505.530136544105,0.19834913631810885,0.596415954426248,-0.012705892342760426,-0.07799211802918525
ID25181184,25181184,0,620.93310546875,284.58803042009157,106.40625801201101,119.81007352477488,9.0,9,7.5,1,,846.3000520020801,637.0,419.0,3082.0,1627435.0,470.59341391766407,13830.870514820594,13153.0,4793.0,31374.0,2.6596764E7,4311.476589435199,0.2027200523740039,0.6062345397589561,-0.011785891237088252,-0.07651821983648376
ID25100028,25100028,0,626.1735229492188,281.10285348056686,107.34424452814949,114.61373513350335,20.0,20,7.5,1,,828.4851794071762,626.0,388.0,2833.0,1593177.0,441.3104800666489,13713.864274570982,13583.0,5397.0,29150.0,2.6371761E7,3411.1420193169733,0.1978022203567955,0.6200354876123274,-0.011695520942404938,-0.09515220323562117
ID24415350,24415350,0,625.6834716796875,278.76758369450806,106.67705433417939,114.27742505282998,28.0,28,7.5,1,,842.8887155486219,660.0,416.0,2828.0,1620875.0,432.16082692123825,13856.125845033801,13516.0,4704.0,31831.0,2.664533E7,3803.0861546185556,0.200328031108664,0.651023419443359,-0.006060897094009398,-0.04443373129887649
ID24750458,24750458,0,610.5057983398438,280.48773637562874,106.50538005693376,112.29406769934312,24.0,24,7.5,1,,832.3395735829433,621.0,413.0,2937.0,1600589.0,446.0753852814931,13888.387935517421,13619.0,4987.0,34871.0,2.670737E7,3896.4086849649902,0.20445349154834724,0.6334710566752932,-0.004933267797202425,-0.03534270748882026
