,cell,frame,x,y,z,celltype,position,E_V_cm,date,trial,user,celltype_genotype
25,0,26,376.2066910804139,564.6041692088695,0.0,zebrafish_slideA,2,0,20250411,0,AP,Galvanin_KO
26,0,27,383.5921593922301,559.0963212404906,0.0,zebrafish_slideA,2,0,20250411,0,AP,Galvanin_KO
27,0,28,386.0388591204885,555.6346646459021,0.0,zebrafish_slideA,2,0,20250411,0,AP,Galvanin_KO
28,0,29,393.3801885321696,552.8166161711588,0.0,zebrafish_slideA,2,0,20250411,0,AP,Galvanin_KO
29,0,0,475.3374123637108,244.5021312716274,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
30,0,1,474.6402619049837,240.60698599964195,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
31,0,2,480.8947699048436,256.4682413126737,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
32,0,3,486.2438713496662,272.1358988450608,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
33,0,4,487.8849864128435,281.42626593617854,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
34,0,5,486.9890899772417,286.78866231293216,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
35,0,6,482.4358025093424,274.479825739206,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
36,0,7,474.9827865339441,256.8517229956767,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
37,0,8,468.7487422443243,244.9280372916999,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
38,0,9,466.85062220214354,241.9330212490544,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
39,0,10,466.02900547607294,252.07646594909144,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
40,0,11,464.2278178306162,257.34075938460376,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
41,0,12,459.9380804997954,261.601516796494,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
42,0,13,458.6714407815957,261.5360048572175,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
43,0,14,461.7350800350576,260.53950142046165,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
44,0,15,458.15139709321386,254.48686733736815,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
45,0,16,449.20595879253005,241.21017738071708,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
46,0,17,458.6429644000573,223.9217486952064,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
47,0,18,480.7938050940065,214.7761071104137,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
48,0,19,497.76348147341423,208.6413944607096,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
49,0,20,506.8252593467061,208.08745415821343,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
50,0,21,511.2749070152498,212.3969756126073,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
51,0,22,504.5083875347368,213.23642008352616,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
52,0,23,487.1666517792861,205.94970090682128,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
53,0,24,473.1771507918988,202.19394415186196,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
54,0,25,460.3179016239109,207.8667149038208,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
55,0,26,452.7830223487834,213.7405827062597,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
56,0,27,453.0521885980404,217.31317133323157,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
57,0,28,468.3577225980006,212.8838566657086,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
58,0,29,479.0438136006778,205.95528886933533,0.0,zebrafish_slideA,6,0,20250411,0,AP,Galvanin_KO
59,0,0,174.34540467663152,432.0263083384637,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
60,0,1,161.44599829879428,421.1012469018344,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
61,0,2,146.64248591640222,418.4962870519171,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
62,0,3,130.41288773458703,423.6565451937107,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
63,0,4,118.64234939727992,431.6598296493182,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
64,0,5,109.52017154648114,443.0374022436235,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
65,0,6,102.1707499742414,459.18755100074645,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
66,0,7,95.62182881041038,473.1404509044616,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
67,0,8,91.45335401136224,488.1410924850108,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
68,0,9,89.60317399787833,504.0048158778815,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
69,0,10,88.89680724612609,518.0994127922978,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
70,0,12,79.65634256407026,540.8310234941933,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
71,0,13,73.3932404351153,550.5316545284037,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
72,0,14,63.96136001790931,558.1633738118635,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
73,0,15,53.40547851214548,558.6997039043796,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
74,0,16,41.025808151390095,556.153542682197,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
75,0,17,29.38677173623769,550.5116449193845,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
76,0,18,20.0002775972409,541.3125992769058,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
77,0,19,13.424446862549656,530.3099120606263,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
78,0,20,15.870729435034589,520.4381799935774,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
79,0,21,22.265738370310483,511.9966451598327,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
80,0,22,33.974003022338664,506.12813571930417,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
81,0,23,45.85280014426988,505.47112094155256,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
82,0,24,57.340569302556105,511.7426268266703,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
83,0,25,63.539802430762784,521.0126198940105,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
84,0,26,66.13523692034933,534.6287754087683,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
85,0,27,62.51621599456797,546.2441489186247,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
86,0,28,54.18343755954542,552.6336075301123,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
87,0,29,41.85712284001325,555.9291409486469,0.0,zebrafish_slideA,7,0,20250411,0,AP,Galvanin_KO
88,0,0,321.1486658713439,381.877062740523,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
89,0,1,344.1156974266576,388.2236433600034,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
90,0,2,369.9375729561985,392.6823430009248,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
91,0,3,394.3722801219403,398.3973728910544,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
92,0,4,418.7670414649446,404.3901116111082,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
93,0,5,443.64428973980847,409.98510352514097,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
94,0,6,469.3764831826585,411.7007409032568,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
95,0,7,494.36102553579104,411.5690030660419,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
96,0,8,519.3581618972537,417.0329414000274,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
97,0,9,543.6172191890286,426.9694342370765,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
98,0,10,560.0586353219463,442.2440515223979,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
99,0,11,569.3228231478524,462.3257387403914,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
100,0,12,565.8382885304961,486.8623519835081,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
101,0,13,537.2553198631941,497.7127581228769,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
102,0,14,515.8419769889252,491.2155669691175,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
103,0,15,522.814446283002,456.5229226806072,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
104,0,16,543.608576675374,445.1663915039075,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
105,0,17,565.9693626869615,458.3418682492958,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
106,0,18,574.8592104793598,483.7104657878239,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
107,0,19,569.9356556076555,509.5499592495317,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
108,0,20,557.4453305613725,532.4040842412558,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
109,0,21,538.7803692615499,550.3802315471531,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
110,0,22,517.1901308299643,563.0922081274498,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
111,0,23,492.06420464717576,567.8505175217821,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
112,0,24,468.4309708797669,562.7177241907882,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
113,0,25,450.0523558662697,545.8712735394649,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
114,0,26,441.70457852942855,522.6368798718024,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
115,0,27,444.6053383237012,489.120851295616,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
116,0,28,448.83893321225,469.2493870885564,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
117,0,29,462.3470270187599,450.7121770363768,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
118,0,1,847.701787897309,76.77842216165679,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
119,0,2,834.8850325770537,60.0445721498489,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
120,0,3,827.2547411544917,43.92036158794253,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
121,0,4,828.5282008601563,26.899010292666404,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
122,0,5,838.8333163363407,9.762752311620847,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
123,0,6,857.0,0.0,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
124,0,7,871.6314121266366,10.389529481146058,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
125,0,8,877.097530468512,23.20291057471355,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
126,0,9,883.613480507455,32.5348384082819,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
127,0,10,892.2765073403043,35.600332753035545,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
128,0,11,899.7252971706763,34.11110788133944,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
129,0,12,899.279380564251,28.56934576848514,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
130,0,13,894.9765602914364,19.967232468077665,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
131,0,14,894.7463033363723,15.189082834786465,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
132,0,15,898.7542455591542,11.27415623759184,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
133,0,16,904.7346458126544,8.110347517506979,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
134,0,17,908.0,0.0,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
135,0,18,913.0,0.0,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
136,0,19,916.0,0.0,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
137,0,20,916.0,0.0,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
138,0,21,916.0,0.0,0.0,zebrafish_slideA,9,0,20250411,1,NB,Galvanin_KO
139,0,0,998.6431602869554,437.0594016904344,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
140,0,1,983.6047084231056,438.45153228867593,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
141,0,2,980.07566216085,431.0463883880544,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
142,0,3,968.5133309165944,417.61668122365495,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
143,0,5,945.6368015018778,437.3906673168298,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
144,0,6,946.638307270444,435.3488614240608,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
145,0,7,947.0466451752786,420.90503357086425,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
146,0,8,946.7811221836718,423.6094090905662,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
147,0,9,962.2240022640312,427.20482412235015,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
148,0,10,988.181027760251,418.66923330584274,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
149,0,11,994.2912525426508,421.1967594360968,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
150,0,12,1007.1204812529372,428.71030789777,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
151,0,13,1006.9939797024213,426.53465965956144,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
152,0,14,999.5242593712296,408.7906484898488,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
153,0,15,987.8524646618638,400.1423248220043,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
154,0,16,967.4390440202122,412.0353145667744,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
155,0,17,967.9601037509968,413.7552543446478,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
156,0,18,978.002659370151,414.066624871262,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
157,0,19,995.5330034580776,413.9166901445244,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
158,0,20,1009.694962808007,416.91692357560765,0.0,zebrafish_slideA,13,0,20250411,1,NB,Galvanin_KO
159,0,1,397.71083452174736,601.7520427697747,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
160,0,2,391.0048360614131,597.8405494800771,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
161,0,3,370.0318316152493,607.7392508160751,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
162,0,4,358.50581424456783,617.7324838638326,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
163,0,5,339.4656438587808,614.7813249241607,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
164,0,6,327.3505562210014,607.6847155874709,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
165,0,7,315.5382369785036,601.0796399172083,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
166,0,8,308.15921241900344,590.3228740628126,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
167,0,9,280.2358739148205,580.3165349393877,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
168,0,10,258.0684768432104,574.9793124953096,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
169,0,11,237.177630647008,569.1858741321776,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
170,0,12,220.74459472821192,566.3669072957777,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
171,0,13,205.7770556229073,558.597401188357,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
172,0,14,188.13859299124996,562.0330623396541,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
173,0,15,179.2688231042148,573.8613560117492,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
174,0,16,169.23172400664677,587.6610181552226,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
175,0,17,154.9211156064805,602.0207628723336,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
176,0,18,164.24914592060367,615.7453460878414,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
177,0,19,187.4514225405628,620.7937477119198,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
178,0,20,208.2101803632092,606.1912582045193,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
179,0,21,213.7562250714925,586.7329812700635,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
180,0,22,218.67589695121663,566.4380535756428,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
181,0,23,223.9435501294227,540.5422614009731,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
182,0,24,222.56027049583028,521.0641909009519,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
183,0,25,213.7191360977092,501.9036430907703,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
184,0,26,200.6455636076962,486.2989452491352,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
185,0,27,183.65127480138307,470.4647240450656,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
186,0,28,164.34144771450272,461.844000865489,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
187,0,29,141.68360867752816,464.1135968573804,0.0,zebrafish_slideA,15,0,20250411,1,NB,Galvanin_KO
188,1,0,138.136691104823,845.1974993049587,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
189,1,1,134.79999518966127,845.4735009517968,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
190,1,2,130.11259299022572,849.6813352195516,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
191,1,3,127.01973740123783,845.8114239186472,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
192,1,4,129.53184708606625,859.6039238114023,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
193,1,5,122.00251702803968,855.3167225124076,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
194,1,6,111.6103298965123,835.3126990184147,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
195,1,7,101.46123312329816,825.9969352792981,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
196,1,8,88.77588748052204,812.742187137054,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
197,1,9,69.27331497569035,816.3180805545625,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
198,1,10,77.83193391316132,811.6031884448216,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
199,1,11,90.08315325196212,808.6821542035913,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
200,1,12,96.04959236594298,821.8907873297809,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
201,1,13,85.88169594068475,822.5851460269007,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
202,1,14,67.11369149854129,819.0687483236147,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
203,1,15,53.47206739202527,804.4747624575971,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
204,1,16,40.439710230582186,805.5933954859701,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
205,1,17,28.57459190425139,811.2178536292529,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
206,1,18,22.44435471238505,812.9724304745039,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
207,1,19,21.698764621567754,811.3260993522301,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
208,1,20,21.33186733029187,810.1171202715769,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
209,1,21,16.888393129559134,802.659878421604,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
210,1,22,11.194573057633846,789.6250501098677,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
211,1,23,10.541243570661903,778.9646992096558,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
212,1,24,0.0,781.0,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
213,1,25,0.0,785.0,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
214,1,26,15.324553032219866,789.495932458705,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
215,1,27,29.641640058383555,784.8236235156356,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
216,1,28,41.044859847549226,749.7281495790387,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
217,1,29,46.86528817793595,738.6261547571248,0.0,zebrafish_slideA,11,0,20250411,0,AP,Galvanin_KO
218,1,0,939.830116597089,841.0647204389144,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
219,1,1,952.355933420465,837.0454061173065,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
220,1,2,939.893187106456,821.095093891151,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
221,1,3,920.7757786433476,826.6985103108133,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
222,1,4,931.3043238293524,843.0780144965536,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
223,1,5,946.3375436572688,842.5925287623048,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
224,1,6,958.1684230762024,823.357584987215,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
225,1,7,965.8024622847546,810.4142900118138,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
226,1,8,958.8326160113124,800.236880578919,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
227,1,9,947.1779045159186,797.1483648682595,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
228,1,10,942.2425937954944,816.1222055186627,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
229,1,11,955.2671698359728,809.6251983545151,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
230,1,12,951.194108204254,787.3229491642494,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
231,1,13,940.5080757573102,783.6809198795037,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
232,1,14,926.1408460708624,795.1559396199789,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
233,1,15,939.8061038162384,802.1589785286893,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
234,1,16,953.4632603441016,783.5951070339435,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
235,1,17,946.9025204146086,771.9057508248695,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
236,1,18,938.4060388427288,785.688486696119,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
237,1,19,950.108955829086,796.9162224121918,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
238,1,20,968.2599859722224,793.4936206569498,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
239,1,21,968.5270596470176,779.0661106815294,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
240,1,22,950.034270749042,777.3578572632434,0.0,zebrafish_slideA,0,0,20250411,1,NB,Galvanin_KO
