LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID28299183,28299183,0,64.79483032226562,619.9479380737088,50.00685025345938,300.0,4.0,4,7.5,1,,535.4773790951638,528.0,353.0,961.0,1029723.0,68.01376247916019,11987.63078523141,11573.0,5047.0,20442.0,2.3052214E7,3016.203454477504,0.0474258001300086,0.7129609176272839,0.0023868137055251294,0.0189271794214761
ID27921579,27921579,0,124.48628997802734,622.8262881150341,43.90994838282453,293.90304896715105,9.0,9,7.5,1,,625.2464898595944,572.0,379.0,1472.0,1202349.0,151.77173760277972,12939.64950598024,12169.0,5419.0,35353.0,2.4882946E7,3868.909720378151,0.08197754196052273,0.6242621407772433,0.00202362640326897,0.013508784955063568
ID28034858,28034858,0,177.90916442871094,629.1976487063258,38.79738803492705,286.0571091738349,22.0,22,7.5,1,,641.7810712428497,566.0,406.0,1562.0,1234145.0,194.56865073704003,13487.391575663027,13333.0,4299.0,51741.0,2.5936254E7,4617.155076910133,0.0901481036454935,0.5455255853085814,0.007452770130771681,0.04321918087687695
ID28566322,28566322,0,135.0923614501953,636.6078682795579,26.26107400506901,278.81128390280855,27.0,27,7.5,1,,589.2672906916276,555.0,406.0,1199.0,1133161.0,114.2828669565331,13181.933437337493,13018.0,5737.0,27202.0,2.5348858E7,2397.762702361644,0.05937452258882984,0.5779786684018682,0.004798429960823469,0.052507715313783836
ID28343476,28343476,0,113.85101318359375,633.6484449924648,43.84162214001918,300.0,17.0,17,7.5,1,,574.0592823712949,555.0,373.0,1108.0,1103916.0,93.87455719168153,13953.932917316693,13839.0,6942.0,23628.0,2.6833413E7,3125.2259291770906,0.07074374818635447,0.8080558091408352,0.05857748083496765,0.4941436822954011
ID28692848,28692848,0,151.517578125,627.109402126494,39.35300367960066,290.4002491056754,21.0,21,7.5,1,,635.3520540821632,558.0,409.0,1826.0,1221782.0,207.23801165622837,13704.940717628706,13415.0,5423.0,58478.0,2.6354601E7,5154.198035868022,0.08675147242549065,0.48946499140009464,0.021726274377313233,0.11308285224851038
ID28304805,28304805,0,202.01177978515625,621.3179887655843,43.15659679408138,300.0,6.0,6,7.5,1,,608.6474258970359,554.0,369.0,1325.0,1170429.0,161.7567336198473,12129.051482059282,11241.0,5505.0,40331.0,2.3324166E7,4232.1694856918075,0.10784473784474462,0.7325773326521529,0.009386370340462085,0.05330083746002954
