LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID31924711,31924711,0,47.53635787963867,631.7796163598565,164.38306002703516,78.03371060524101,20.0,20,7.5,1,,540.6645865834633,530.0,397.0,931.0,1039698.0,63.12893607038661,28329.077483099325,28595.0,12096.0,60328.0,5.4476816E7,6843.081273523906,0.024829536255603305,0.4149984021413489,-0.008245242854420739,-0.06883509076112664
ID31464929,31464929,0,33.29763412475586,626.3332897233795,164.40633619997925,79.73533583770099,0.0,0,7.5,1,,534.5704628185127,528.0,383.0,857.0,1027979.0,55.04388185248443,28315.59230369215,28154.0,11945.0,60936.0,5.4450884E7,6975.0818129823465,0.019476212020598467,0.3710678238458928,0.004212922065202954,0.03406151493971614
ID31737575,31737575,0,45.74696731567383,612.5841355122552,172.13278586564178,82.01740397314164,8.0,8,7.5,1,,537.1835673426937,531.0,401.0,777.0,1033004.0,54.78374950234701,28163.29485179407,27972.0,10633.0,60649.0,5.4158016E7,6302.122359989569,0.020916056184173797,0.4017822323177339,-0.0019898930895771564,-0.017820563432032078
ID31890415,31890415,0,40.152008056640625,629.2244185596593,162.6709427008561,94.21627556813732,2.0,2,7.5,1,,533.6443057722308,527.0,405.0,881.0,1026198.0,50.76609100999479,27895.552782111285,28218.0,7228.0,60824.0,5.3643148E7,7815.1759289815545,0.019200478585656117,0.3960596381369642,-0.00890023614871111,-0.06410772507484223
ID31779821,31779821,0,27.39887237548828,642.6524271609045,161.10722572937982,79.31506124919139,26.0,26,7.5,1,,530.6536661466458,527.0,399.0,764.0,1020447.0,46.43019971084773,29799.80031201248,29152.0,15622.0,52462.0,5.7305016E7,6232.577359387456,0.015109576845481632,0.34023578514641173,0.011665801077314393,0.11026893228328753
ID31428306,31428306,0,42.46280288696289,660.6956686449754,161.06556630186344,86.81528287466612,24.0,24,7.5,1,,533.9942797711908,530.0,400.0,804.0,1026871.0,47.83251508126805,27430.946957878314,27979.0,11471.0,46414.0,5.2749711E7,5659.767163933742,0.018638237971262163,0.40853405149054495,-2.48177709932479E-4,-0.0024062613712419155
ID31621106,31621106,0,38.570735931396484,624.2411310239373,165.9598617474861,89.44244486735944,14.0,14,7.5,1,,535.7857514300572,529.0,374.0,887.0,1030316.0,55.67896929770459,27478.21320852834,27937.0,9502.0,60348.0,5.2840604E7,7138.47286090968,0.021163805423947902,0.3988671915637138,-0.015956488246504443,-0.12483494847679648
