LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID24705400,24705400,0,52.01840591430664,433.62104397862726,700.7809288943691,210.0,1.0,1,7.5,1,,421.9589183567343,502.0,0.0,792.0,811427.0,206.64069435433456,,,,,,,0.13115176913096707,0.4735191940046937,,
ID24407746,24407746,0,51.136356353759766,431.56596794081383,700.7809288943691,210.0,4.0,4,7.5,1,,425.81435257410294,503.0,0.0,1131.0,818841.0,210.5393286523944,17472.047321892875,21330.0,0.0,32204.0,3.3598747E7,8463.28971921255,0.13616007256175378,0.4847605938134749,,
ID24581149,24581149,0,35.12411117553711,432.9360186326894,700.7809288943691,210.0,0.0,0,7.5,1,,409.82891315652626,495.0,0.0,806.0,788101.0,198.5515325769923,16699.10088403536,20605.0,0.0,25650.0,3.2112371E7,7964.716623132251,0.11905281085363924,0.43918592915669,,
ID25117843,25117843,0,30.688282012939453,432.2509932867516,700.7809288943691,207.0,2.0,2,7.5,1,,406.9110764430577,489.0,0.0,780.0,782490.0,197.1913871879259,17074.29485179407,20965.0,0.0,28369.0,3.2833869E7,8201.813281652183,0.1171383859499512,0.43274676113244204,,
ID24574683,24574683,0,55.44756317138672,432.2509932867516,700.7809288943691,207.0,3.0,3,7.5,1,,426.5699427977119,504.0,0.0,939.0,820294.0,211.633512645466,17044.696827873115,20840.0,0.0,26678.0,3.2776952E7,8257.668809768682,0.13740830121272518,0.48700383696824096,,
ID25437226,25437226,0,62.6527214050293,430.88094259487605,700.7809288943691,210.0,5.0,5,7.5,1,,426.28497139885593,503.0,0.0,1009.0,819746.0,211.74471926635363,17428.242849713988,21273.0,0.0,28081.0,3.3514511E7,8390.95888632786,0.13710250076710218,0.48547088722108256,,
ID24462517,24462517,1,670.8200073242188,221.52834720627408,217.75861762354404,99.16321451145892,6.0,6,7.5,1,,830.9771190847634,678.0,407.0,2331.0,1597969.0,371.3437960661464,21918.130525221008,21800.0,14519.0,32563.0,4.2148565E7,3243.402102557628,0.21778602900841798,0.8003904859083445,,
