LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID33430142,33430142,0,295.725341796875,121.23024220179778,442.60363219019507,164.31377550430324,8.0,8,7.5,1,,650.1227249089964,566.0,369.0,2230.0,1250186.0,217.12737290584883,21057.730109204367,21023.0,12894.0,31452.0,4.0494015E7,2584.7109843250296,0.11184454308853255,0.6023951903038913,-0.002037390076115603,-0.0332651494284089
ID33276409,33276409,0,205.56906127929688,86.26543671190677,422.9916200333024,150.96587391723958,2.0,2,7.5,1,,615.3515340613625,557.0,394.0,1349.0,1183321.0,158.26569547994777,21207.315652626105,20906.0,12951.0,31737.0,4.0781668E7,2924.741973677415,0.08637111593475895,0.6182395913541778,0.001335042397772815,0.01933498242255681
ID33826503,33826503,0,211.016845703125,80.80588156610558,425.0774817778331,153.910548534046,0.0,0,7.5,1,,623.8065522620905,560.0,379.0,1395.0,1199580.0,170.9856138520151,21570.869994799792,21233.0,13483.0,35319.0,4.1480783E7,3552.6100363674623,0.09495738618467156,0.6327787555336836,0.004451172948624948,0.053814059847250593
ID33613508,33613508,0,392.35614013671875,169.50325978317085,439.9426576195639,132.9068987684731,22.0,22,7.5,1,,694.1976079043162,578.0,402.0,2212.0,1334942.0,281.9733761620094,21374.990639625586,21247.0,10707.0,36311.0,4.1104107E7,3197.90797412035,0.14053441706542671,0.6067074188520686,2.7955212904005986E-4,0.0037360388192324194
ID33806789,33806789,0,287.2654724121094,123.83752262016311,454.7601030729879,168.65335484852534,10.0,10,7.5,1,,662.139365574623,582.0,409.0,1686.0,1273294.0,210.0690692743183,21875.86115444618,21359.0,10932.0,34756.0,4.2067281E7,4226.271117147341,0.11167877657050422,0.6332987428732545,0.016128345140832997,0.1643156928749729
ID33775364,33775364,0,288.2249450683594,118.8915196113757,454.79934841118353,166.60211181458854,9.0,9,7.5,1,,648.7462298491939,565.0,399.0,1953.0,1247539.0,209.457977179292,22139.476339053563,21305.0,13792.0,35666.0,4.2574213E7,3419.0940863506694,0.10991576574670094,0.6134482149657087,0.024258546366192894,0.3067195547617078
ID33313205,33313205,0,292.8670654296875,117.35949542152609,438.35740766635297,161.06006954773767,7.0,7,7.5,1,,651.2594903796152,563.0,406.0,1772.0,1252372.0,217.67131174183552,21063.133645345813,21036.0,13384.0,30438.0,4.0504406E7,2782.2634199717645,0.11492329652055648,0.6168022525577563,-0.0034586302244898498,-0.052548888347360184
