LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID12423101,12423101,0,169.34597778320312,408.1253213089296,684.677333423736,125.34307044438827,15.0,15,7.5,1,,626.9537181487259,592.0,412.0,1203.0,1205632.0,128.8726530652351,21076.65730629225,20975.0,14461.0,28397.0,4.0530412E7,2417.5645689277644,0.09015851822730057,0.8046774323188272,0.004055711676442376,0.07043084676831249
ID12004470,12004470,0,155.4441375732422,410.446637518573,681.4237590994586,129.30769351749277,1.0,1,7.5,1,,610.0884035361414,575.0,400.0,1206.0,1173200.0,121.14108649139546,20067.567342693706,19987.0,10958.0,30139.0,3.8589932E7,2717.001868799866,0.07921729597080537,0.7393369615591254,-0.0061703353697029764,-0.09171314813283067
ID12459839,12459839,0,126.36802673339844,409.56006925366313,683.3386448447029,129.4266237136482,3.0,3,7.5,1,,599.6287051482059,570.0,401.0,1184.0,1153086.0,107.14642478963417,20976.145605824233,20735.0,12514.0,28815.0,4.0337128E7,2741.9851526080492,0.07099604424041608,0.7419608857395087,0.010336277365144787,0.15652683125408187
ID12594498,12594498,0,112.58360290527344,410.2534003386208,682.705911662538,126.69097690247551,2.0,2,7.5,1,,600.3582943317733,574.0,384.0,1200.0,1154489.0,103.20979748644615,20887.879355174206,20631.0,9416.0,28896.0,4.0167392E7,2705.078479188618,0.06933060079588242,0.7542799322471142,0.01102552209634151,0.16841529168042196
ID11666613,11666613,0,168.7691192626953,409.9986119276023,680.9624091663957,126.08174968671025,0.0,0,7.5,1,,615.1326053042121,578.0,377.0,1216.0,1182900.0,125.15023060889929,19961.733229329173,19817.0,11998.0,29556.0,3.8386413E7,2835.769167098572,0.08342111595931241,0.7569126936411874,-0.0011605816338384697,-0.01635827057233541
ID12535798,12535798,0,176.79202270507812,409.1843248035036,685.6129633485333,126.48652358218533,27.0,27,7.5,1,,626.3073322932918,577.0,405.0,1254.0,1204389.0,144.0311334829751,21129.196047841913,20995.0,13133.0,30190.0,4.0631444E7,2556.1432492449935,0.09099512917738478,0.725364751356984,0.0037238871324177325,0.06133523442246351
ID12383792,12383792,0,124.34992980957031,409.9063718206263,682.427106537346,129.57866045477851,5.0,5,7.5,1,,599.2360894435777,575.0,422.0,1026.0,1152331.0,99.6093013289143,20829.267290691627,20686.0,12610.0,30234.0,4.0054681E7,2863.9950750867256,0.06903132703928529,0.7769335094467885,0.002513637034970713,0.036470691635592196
