LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID18483994,18483994,0,276.26251220703125,127.01317966861279,39.8381780304011,243.50443277999727,5.0,5,7.5,1,,653.365054602184,568.0,394.0,1756.0,1256421.0,211.04309807820312,20723.77015080603,20559.0,14194.0,30088.0,3.985181E7,2460.904817652144,0.11250241139139118,0.626146006041706,-0.0012361141704372448,-0.020844894467097856
ID17875280,17875280,0,265.9373779296875,125.22487527553386,43.893870309799674,238.82553585397852,4.0,4,7.5,1,,653.4482579303173,576.0,400.0,1681.0,1256581.0,204.06503064816388,20617.893395735828,20502.0,15123.0,27894.0,3.9648209E7,2158.8956810069376,0.11175559291914378,0.643772699370284,-0.0025640676497158416,-0.049100633760584975
ID17371593,17371593,0,353.2525634765625,182.21674201945473,0.0,258.0,25.0,25,7.5,1,,556.2584503380135,543.0,0.0,1671.0,1069685.0,336.4858088506065,16298.380135205409,18577.0,0.0,33455.0,3.1341785E7,8309.829571060005,0.2450667800771921,0.6507762025424136,0.10561024591173127,0.37470226718062166
ID18183319,18183319,0,317.9337158203125,126.33751565088735,48.257304797538616,239.4164975429205,0.0,0,7.5,1,,670.0514820592824,573.0,405.0,1912.0,1288509.0,237.6697333168427,20110.651586063443,19918.0,12455.0,31935.0,3.8672783E7,2880.70459648278,0.1250476479024729,0.6267132838476417,-1.0030281254430966E-4,-0.001400599884661078
ID18062486,18062486,0,273.87762451171875,152.95341044117524,10.863396774793697,251.30069528523367,13.0,13,7.5,1,,652.7654706188248,572.0,384.0,1666.0,1255268.0,202.67090041429077,20608.447217888715,20442.0,13828.0,28356.0,3.9630044E7,2256.737080260755,0.11538807402158754,0.6663934197522089,0.006329704852027139,0.11487815937170799
ID17575236,17575236,0,287.3279724121094,146.04906740544249,18.417749058405306,248.80301268665653,11.0,11,7.5,1,,658.4628185127405,571.0,388.0,1784.0,1266224.0,216.7459540115969,20349.23036921477,20182.0,14528.0,28686.0,3.913157E7,2181.0243821037716,0.11559384304242103,0.6295624935844595,-9.715899132084415E-4,-0.01814774307026882
ID18297823,18297823,0,274.5723571777344,188.7793226153674,11.417393440690828,265.1484239704936,26.0,26,7.5,1,,669.7748309932397,565.0,381.0,2040.0,1287977.0,245.62914346545554,21119.103484139367,20754.0,9380.0,43440.0,4.0612036E7,3988.9814663155666,0.12255801667859045,0.5954041452218146,0.0038711486891698198,0.04083244026217758
