LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID11445934,11445934,0,236.0923309326172,556.2405809014933,536.3748458692972,300.0,0.0,0,7.5,1,,625.2163286531461,563.0,360.0,1347.0,1202291.0,166.39903209153312,19810.33125325013,19887.0,13359.0,28530.0,3.8095267E7,2300.324783655003,0.12426829892744899,0.8306152495794856,0.043895590534353233,0.7242631807329758
ID11327340,11327340,0,165.55235290527344,613.0976846143308,563.7758597068092,300.0,27.0,27,7.5,1,,566.8335933437337,540.0,362.0,1142.0,1090021.0,110.03023127730675,20457.339053562144,20300.0,11944.0,30060.0,3.9339463E7,3261.229684428535,0.07664019610790744,0.7334315159415382,0.026044698993651055,0.31845701030903656
ID10596515,10596515,0,188.01707458496094,556.9256062474312,533.634744485546,300.0,2.0,2,7.5,1,,571.773790951638,535.0,370.0,1445.0,1099521.0,132.06300840469692,20201.64378575143,19657.0,13621.0,30689.0,3.8847761E7,2914.030968687346,0.08450228235199904,0.6747004850452528,0.04205969964516465,0.5596237125775386
ID10978789,10978789,0,169.07745361328125,543.910124674613,524.0443896424168,300.0,5.0,5,7.5,1,,594.3114924596983,552.0,332.0,1382.0,1142861.0,133.53615811240692,20033.53198127925,20022.0,13443.0,29215.0,3.8524482E7,2433.3474458636038,0.10056892158985492,0.8133768269714072,0.03241542805242819,0.5169882471240189
ID11364329,11364329,0,194.49740600585938,591.861898890259,580.9014933552542,300.0,14.0,14,7.5,1,,594.9485179407176,561.0,361.0,1352.0,1144086.0,123.40647518768944,21277.86895475819,21474.0,14091.0,26602.0,4.0917342E7,2013.0171885358018,0.10397580316926523,0.9081219308673253,0.04414150244753278,0.8937136581664197
ID10566756,10566756,0,113.11530303955078,607.6174818468284,567.2009864364982,300.0,25.0,25,7.5,1,,552.034321372855,542.0,346.0,1061.0,1061562.0,80.25510099415756,21140.340093603743,20994.0,13491.0,29173.0,4.0652874E7,2942.642324853312,0.06382741836500892,0.8253906203702113,0.045238364818457825,0.6218649003736602
ID11056353,11056353,0,181.80934143066406,608.3025071927661,590.4918481983834,300.0,18.0,18,7.5,1,,594.5569422776911,570.0,373.0,1156.0,1143333.0,114.22958815928945,21040.47529901196,21008.0,13491.0,30811.0,4.0460834E7,2611.8341394698587,0.08843249572983546,0.8457757355573936,0.03979389067991678,0.6166079058171936
