LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID7174829,7174829,0,128.89361572265625,0.0,241.8139471160433,66.0,5.0,5,7.5,1,,447.6042641705668,490.0,0.0,1477.0,860743.0,246.86818771278755,9242.352574102964,11048.0,0.0,21149.0,1.7773044E7,4703.486834704946,0.17453340696622374,0.5388554437212971,0.10089328275889328,0.3601717332163371
ID7404434,7404434,0,47.4820556640625,0.0,243.86902315385672,63.0,6.0,6,7.5,1,,412.3198127925117,476.0,0.0,1362.0,792891.0,213.74297040139308,9178.209568382736,11161.0,0.0,18484.0,1.7649697E7,4500.156484072119,0.13603369901047235,0.4619847632535365,0.09525272611645054,0.3547508305041428
ID7557121,7557121,0,31.621240615844727,0.0,246.6091245376079,78.0,8.0,8,7.5,1,,401.7722308892356,480.0,0.0,767.0,772608.0,196.4963006500687,9883.446177847114,12036.0,0.0,15823.0,1.9005867E7,4767.53928064541,0.12728695687852834,0.46174792795045655,0.12076297357196167,0.4467495674323594
ID8009342,8009342,0,340.0680847167969,0.0,233.59364296478972,63.0,1.0,1,7.5,1,,542.8705148205928,555.0,0.0,1565.0,1043940.0,313.21185872918414,9446.308892355693,10682.0,0.0,24618.0,1.8165252E7,5002.8753871856,0.256425732645081,0.7074778308765665,0.12071918894696866,0.40677284593520874
ID7742766,7742766,0,41.129798889160156,0.0,245.2390738457323,72.0,7.0,7,7.5,1,,410.3062922516901,483.0,0.0,1056.0,789019.0,205.16847800589395,9749.5002600104,11803.0,0.0,16010.0,1.8748289E7,4717.379978436333,0.1337165201987689,0.4717458920845659,0.11717894858949764,0.4335491556403562
ID7477768,7477768,0,282.1046447753906,0.0,239.0738457322921,60.0,3.0,3,7.5,1,,565.7628705148206,527.0,0.0,2135.0,1087962.0,366.2136138403307,9272.378575143006,9819.0,0.0,39441.0,1.7830784E7,5777.165151303046,0.273063943485205,0.6627413880962053,0.10457635965610432,0.30390940709645775
ID7894835,7894835,0,345.99298095703125,0.0,240.44389642416772,60.0,4.0,4,7.5,1,,585.9708788351534,530.0,0.0,2034.0,1126822.0,392.8922348489297,9456.33749349974,10049.0,0.0,35536.0,1.8184537E7,5695.188912877661,0.2884535992478013,0.667789771646022,0.11133759837869511,0.3326907042860281
