LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID17067684,17067684,0,253.23252868652344,215.6237963529917,474.8167148154625,107.74962959785458,1.0,1,7.5,1,,740.8289131565263,606.0,407.0,2433.0,1424614.0,316.85759751541474,20019.34997399896,20627.0,8190.0,40429.0,3.849721E7,5496.672769465404,0.1381170748366417,0.5674717252509931,-0.033897072991608476,-0.2555753034305546
ID17104643,17104643,0,287.5974426269531,214.62948506838038,472.72723384553296,103.36913427183083,0.0,0,7.5,1,,705.2272490899636,580.0,414.0,2353.0,1356152.0,302.701363301373,21226.184607384297,20840.0,8701.0,41610.0,4.0817953E7,5548.545468644852,0.11193493220016379,0.4690627762696385,-0.0026768992490047564,-0.020536145404220683
ID17317646,17317646,1,541.4583740234375,194.71710337581158,484.93802789029047,288.4385130186472,6.0,6,7.5,1,,744.7873114924597,602.0,396.0,2588.0,1432226.0,339.9695172189494,21178.214768590744,20958.0,14065.0,32681.0,4.0725707E7,2734.147046513152,0.1733428651248455,0.6472965914902332,2.5040744989445466E-4,0.0038782516370205002
ID17126658,17126658,1,497.30279541015625,198.9088014706337,472.7658572833495,286.16878406638693,0.0,0,7.5,1,,743.8647945917837,577.0,404.0,2689.0,1430452.0,377.0188492891988,21582.045241809672,21098.0,13396.0,36425.0,4.1502273E7,3378.9425265677496,0.17100624006871523,0.5762536457053536,0.007661242962773847,0.09712397981392873
ID16336817,16336817,1,433.390625,194.11092377429927,486.716942560103,292.0655845241736,10.0,10,7.5,1,,758.548101924077,586.0,392.0,2482.0,1458688.0,374.8680935546984,21403.765470618826,20935.0,13955.0,34379.0,4.1159441E7,3505.029034603974,0.166106949857911,0.5764797599813456,0.004645645584439044,0.05647571365911902
ID17204750,17204750,1,495.7842712402344,195.91724893821072,486.3679956158378,300.0,28.0,28,7.5,1,,735.3863754550182,585.0,387.0,2644.0,1414148.0,334.1365485104669,21426.698907956317,21328.0,13320.0,32342.0,4.1203542E7,2588.7472866997414,0.19921475270932412,0.7312167427959785,0.03525517469333126,0.5637298955807548
ID17242764,17242764,1,465.0743713378906,195.91724893821072,486.3679956158378,300.0,29.0,29,7.5,1,,699.3863754550182,579.0,387.0,2145.0,1344920.0,290.6675673607564,21670.445137805513,21267.0,14302.0,35116.0,4.1672266E7,2915.3727806289676,0.1763135916095879,0.7212955696581036,0.04022062140493884,0.574813620565305
