LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID6265439,6265439,0,151.6873321533203,159.61090560350735,226.0583641594739,300.0,3.0,3,7.5,1,,572.6536661466458,550.0,373.0,1087.0,1101213.0,102.01533556150342,5752.283411336453,5686.0,2652.0,10086.0,1.1061641E7,1266.2289688401863,0.08203826563321562,0.8511976764592186,0.031891398069096265,0.28080031598441924
ID6272415,6272415,0,220.70501708984375,157.55582956569393,226.0583641594739,300.0,2.0,2,7.5,1,,597.841913676547,553.0,365.0,1603.0,1149650.0,146.41091864232212,5712.993239729589,5687.0,2254.0,10659.0,1.0986086E7,1322.1572361025023,0.10123074692259403,0.7507182991476657,0.03111744623068561,0.2607992945522088
ID6271678,6271678,0,327.1676940917969,156.87080421975614,227.42841485134952,300.0,1.0,1,7.5,1,,666.034321372855,576.0,361.0,1901.0,1280784.0,227.77115061490966,5675.768070722829,5673.0,2228.0,9179.0,1.0914502E7,1184.2783795239532,0.15319944729919152,0.7769278010742326,0.037307106297754654,0.34473473686286804
ID6264702,6264702,0,145.486572265625,152.76065214412935,218.52308535415813,300.0,7.0,7,7.5,1,,568.9329173166926,550.0,371.0,1050.0,1094058.0,95.42473197551179,5638.308372334894,5619.0,2965.0,10209.0,1.0842467E7,1174.4760219727646,0.07640937468590069,0.8464460503439053,0.03234231941533473,0.3008029538704501
ID6263614,6263614,0,99.0279312133789,167.14618440882313,234.9636936566653,300.0,10.0,10,7.5,1,,559.705668226729,544.0,360.0,1003.0,1076314.0,82.38777062970034,5581.7789911596465,5599.0,1631.0,10008.0,1.0733761E7,1546.35267610349,0.06600467792503711,0.8412838564749059,0.032681239324818666,0.22846849042612252
ID6269113,6269113,0,131.4657440185547,169.20126044663652,235.64871900260312,300.0,11.0,11,7.5,1,,562.8523140925637,547.0,349.0,1099.0,1082365.0,92.43366453763214,5332.978159126365,5572.0,1623.0,9909.0,1.0255317E7,1525.2251376916652,0.07117306000358159,0.809189571656675,0.0025916147074982977,0.018076411290483537
ID6270201,6270201,0,82.51146697998047,163.72105767913413,232.22359227291412,300.0,18.0,18,7.5,1,,554.1835673426937,543.0,376.0,967.0,1065695.0,77.61545795519206,4932.986999479979,4606.0,1865.0,10470.0,9486134.0,1782.873732031474,0.06193369255321028,0.8328465461863817,-0.05528984360142756,-0.32386659646923194
