LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID77825,77825,0,145.0843048095703,236.80544470129297,24.975767178770717,35.05433936188953,0.0,0,7.5,1,,620.3822152886115,599.0,421.0,1076.0,1192995.0,101.83733553734561,30727.352574102963,30110.0,15089.0,57469.0,5.9088699E7,5552.520509442611,0.07384364813179442,0.8378270899793745,0.02016485895555421,0.21877102270539742
ID260342,260342,0,141.7211151123047,237.10422037706385,24.45240591422834,33.74192511575908,1.0,1,7.5,1,,620.8393135725429,596.0,408.0,1116.0,1193874.0,106.20378617382497,30488.416536661465,29779.0,13990.0,60688.0,5.8629225E7,6388.566769311339,0.0729773861093011,0.7951827329152013,0.01751229521635868,0.1642724864642742
ID1013221,1013221,0,90.49947357177734,240.60007930039245,10.306484938381068,30.53608721739009,5.0,5,7.5,1,,582.3697347893916,566.0,415.0,971.0,1119897.0,79.74174012974797,29929.214248569944,30111.0,12096.0,60562.0,5.7553879E7,7611.163747818936,0.04304552414662605,0.6027924729352369,0.010870614366344284,0.08457319990535492
ID337390,337390,0,140.75558471679688,238.05476127035342,23.57670133481049,34.180031139765525,2.0,2,7.5,1,,611.0863234529381,585.0,399.0,1064.0,1175119.0,104.19357253147325,30043.286011440458,29836.0,15445.0,54080.0,5.7773239E7,5697.274810991043,0.06505836184769986,0.7165085015978276,0.007156404033065334,0.07493905164756925
ID709990,709990,0,137.13339233398438,237.5593782164462,22.01414450391362,34.11504323996596,3.0,3,7.5,1,,608.5860634425377,591.0,410.0,1084.0,1170311.0,95.98168103295919,30013.6261050442,29840.0,15919.0,47008.0,5.7716203E7,4671.218858212072,0.06193994296528256,0.7396640163254308,0.006034018387435181,0.07707476531976731
ID938496,938496,0,121.42829132080078,240.731118251967,19.037343763833263,32.61627792015246,4.0,4,7.5,1,,602.4144565782632,582.0,412.0,1023.0,1158443.0,94.35166434722898,29021.166406656266,29112.0,11285.0,47319.0,5.5807703E7,5410.117402267853,0.05336128720176528,0.6468815425497427,-0.013061929210031355,-0.14198929183608533
ID447176,447176,0,107.60171508789062,238.03009575923394,0.0,30.0,6.0,6,7.5,1,,456.9542381695268,532.0,0.0,941.0,878723.0,226.8695894117908,23797.28289131565,28105.0,0.0,55338.0,4.5762175E7,12530.321507786855,0.15490409988681622,0.5403105028790134,0.11692715723263657,0.397635998800176
